customer_id,order_id,product_category,purchase_date,return_request_date,days_to_return_request,return_window_days,within_return_window,order_value_inr,discount_applied,discount_percent,customer_total_orders,customer_past_returns,customer_return_rate,customer_account_age_days,same_address_accounts,return_reason,item_returned_matches_order,item_condition_on_return,delivery_confirmed,claimed_non_delivery,return_pickup_attempted,return_pickup_successful,return_request_weekday,return_after_weekend,refund_amount_inr,previous_fraud_flag,support_contacts_pre_return,is_fraud,fraud_type
CUST64827,ORD896041,clothing,2022-03-07,2022-03-23,16,30,1,2110.29,1,9,7,3,0.429,1109,1,changed_mind,1,lightly_used,1,0,1,1,2,0,2004.78,0,1,0,none
CUST75513,ORD826648,clothing,2024-03-02,2024-03-11,9,14,1,1546.91,1,21,8,1,0.125,1492,1,not_as_described,1,new_with_tags,1,0,1,1,0,1,1469.56,0,0,0,none
CUST28000,ORD544787,electronics,2023-03-12,2023-03-27,15,14,0,2006.91,0,0,19,2,0.105,723,1,defective_product,1,new_without_tags,1,0,1,1,0,1,1906.56,0,0,0,none
CUST24125,ORD257482,clothing,2022-06-04,2022-06-19,15,14,0,615.81,1,7,8,2,0.25,1427,2,not_as_described,1,new_with_tags,1,0,1,1,6,0,585.02,0,0,0,none
CUST39358,ORD544198,electronics,2022-05-24,2022-06-06,13,14,1,259.96,1,17,7,3,0.429,337,1,size_issue,1,new_with_tags,1,0,1,1,0,1,246.96,0,1,0,none
CUST21188,ORD561457,footwear,2023-10-26,2023-11-07,12,7,0,1719.37,0,0,21,3,0.143,425,1,size_issue,1,new_with_tags,1,0,1,1,1,1,1633.4,0,1,0,none
CUST64600,ORD553559,electronics,2022-11-20,2022-12-04,14,7,0,451.62,0,0,20,2,0.1,1555,1,not_as_described,1,new_without_tags,1,0,1,1,6,0,429.04,0,1,0,none
CUST71384,ORD615655,footwear,2022-04-25,2022-04-27,2,14,1,5161.44,0,0,19,6,0.316,39,1,size_issue,0,new_without_tags,1,0,1,1,0,1,4795.35,0,1,1,wardrobing
CUST92328,ORD693092,accessories,2023-12-23,2024-01-11,19,14,0,4403.71,1,22,11,4,0.364,303,2,defective_product,0,new_with_tags,1,0,1,1,3,0,4148.69,0,2,1,item_switching
CUST24832,ORD982304,home_decor,2024-04-16,2024-05-01,15,14,0,900.86,1,24,27,0,0.0,1532,1,defective_product,1,lightly_used,1,0,1,1,2,0,855.82,0,1,0,none
CUST19266,ORD772844,clothing,2022-03-13,2022-03-29,16,14,0,1759.07,0,0,11,3,0.273,705,1,size_issue,1,new_without_tags,1,0,1,1,1,1,1671.12,0,0,0,none
CUST53480,ORD724094,electronics,2022-10-27,2022-11-08,12,14,1,1438.61,1,20,27,0,0.0,1369,1,not_as_described,1,new_without_tags,1,0,1,1,1,1,1366.68,0,2,0,none
CUST21854,ORD831666,footwear,2024-05-10,2024-05-15,5,7,1,959.97,1,9,13,0,0.0,696,1,size_issue,1,new_without_tags,1,0,1,1,2,0,911.97,0,1,0,none
CUST19171,ORD864654,accessories,2022-08-20,2022-08-23,3,7,1,200.0,1,22,18,3,0.167,320,1,wrong_item_sent,1,new_with_tags,1,0,1,1,1,1,190.0,0,1,0,none
CUST60165,ORD809920,clothing,2022-04-05,2022-04-22,17,7,0,1154.61,1,23,26,2,0.077,1327,1,defective_product,1,new_with_tags,1,0,1,1,4,0,1096.88,0,1,0,none
CUST67290,ORD586173,clothing,2023-02-18,2023-03-07,17,14,0,2253.0,0,0,22,2,0.091,864,1,wrong_item_sent,1,lightly_used,1,0,1,1,1,1,2140.35,0,0,0,none
CUST60140,ORD454140,clothing,2022-10-11,2022-10-18,7,7,1,1257.17,0,0,22,2,0.091,184,2,size_issue,1,new_with_tags,1,0,1,1,1,1,1194.31,0,0,0,none
CUST81645,ORD210412,footwear,2023-02-05,2023-02-16,11,30,1,1184.55,0,0,21,1,0.048,1071,1,wrong_item_sent,1,new_without_tags,1,0,1,1,3,0,1125.32,0,1,0,none
CUST53747,ORD828326,footwear,2024-02-17,2024-02-22,5,14,1,3377.94,0,0,12,4,0.333,67,2,changed_mind,1,lightly_used,1,0,1,1,1,1,3161.55,0,1,1,wardrobing
CUST48974,ORD650164,electronics,2023-06-16,2023-06-30,14,14,1,1761.87,0,0,4,0,0.0,230,1,size_issue,1,new_with_tags,1,0,1,1,4,0,1673.78,0,0,0,none
CUST43126,ORD827104,clothing,2022-02-16,2022-03-08,20,14,0,200.0,0,0,3,3,1.0,1395,1,wrong_item_sent,1,new_without_tags,1,0,1,1,1,1,190.0,0,1,0,none
CUST39269,ORD302019,clothing,2023-05-24,2023-06-10,17,30,1,1331.79,0,0,11,2,0.182,991,1,not_as_described,1,new_with_tags,1,0,1,1,5,0,1265.2,0,0,0,none
CUST94896,ORD974343,clothing,2023-11-10,2023-11-20,10,14,1,1604.65,1,14,7,1,0.143,810,1,wrong_item_sent,1,lightly_used,1,0,1,1,0,1,1524.42,0,1,0,none
CUST26193,ORD490479,accessories,2023-03-07,2023-03-17,10,14,1,2433.81,0,0,29,2,0.069,1284,1,wrong_item_sent,1,lightly_used,1,0,1,1,4,0,2312.12,0,0,0,none
CUST78839,ORD617915,electronics,2024-05-11,2024-05-30,19,14,0,870.1,1,66,3,6,1.0,111,1,wrong_item_sent,1,damaged,1,1,1,0,3,0,802.6,0,1,1,price_abuse
CUST76910,ORD204158,accessories,2023-09-19,2023-09-23,4,14,1,799.53,0,0,14,0,0.0,295,1,size_issue,1,new_without_tags,1,0,1,1,5,0,759.55,0,1,0,none
CUST46517,ORD194634,electronics,2022-08-10,2022-08-16,6,14,1,605.46,1,21,18,2,0.111,1157,1,defective_product,1,lightly_used,1,0,1,1,1,1,575.19,0,0,0,none
CUST66011,ORD216362,footwear,2024-03-06,2024-03-13,7,14,1,4168.63,1,20,11,9,0.818,242,1,not_as_described,0,lightly_used,0,0,0,0,1,1,4015.75,0,1,1,wardrobing
CUST49943,ORD293439,electronics,2022-02-14,2022-02-15,1,30,1,4623.5,1,10,10,6,0.6,297,1,wrong_item_sent,1,new_with_tags,1,1,1,1,1,1,4620.54,1,2,1,refund_fishing
CUST10868,ORD601142,electronics,2022-02-15,2022-02-28,13,14,1,500.38,1,17,11,3,0.273,1005,1,changed_mind,1,new_with_tags,1,0,1,1,0,1,475.36,0,0,0,none
CUST84714,ORD227728,clothing,2024-03-06,2024-03-12,6,14,1,2205.35,1,19,25,3,0.12,1611,1,defective_product,1,new_without_tags,1,0,1,1,1,1,2095.08,0,1,0,none
CUST95979,ORD994376,clothing,2023-04-16,2023-05-02,16,7,0,998.71,0,0,6,0,0.0,635,1,not_as_described,1,new_with_tags,1,0,1,1,1,1,948.77,0,0,0,none
CUST36522,ORD130930,clothing,2022-01-09,2022-01-12,3,14,1,1684.57,0,0,1,2,1.0,424,1,wrong_item_sent,1,lightly_used,1,0,1,1,2,0,1600.34,0,1,0,none
CUST43924,ORD427928,home_decor,2024-01-06,2024-01-24,18,30,1,718.04,0,0,23,2,0.087,182,1,size_issue,1,lightly_used,1,0,1,1,2,0,682.14,0,1,0,none
CUST49315,ORD642827,clothing,2022-11-25,2022-12-14,19,30,1,1439.38,1,21,15,2,0.133,453,1,size_issue,1,new_with_tags,1,0,1,1,2,0,1367.41,0,0,0,none
CUST33597,ORD572780,footwear,2022-09-23,2022-10-06,13,7,0,1431.2,0,0,8,0,0.0,195,1,size_issue,1,new_without_tags,1,0,1,0,3,0,1359.64,0,0,0,none
CUST52476,ORD260483,clothing,2022-08-05,2022-08-13,8,30,1,2033.35,1,16,4,3,0.75,1224,1,changed_mind,1,new_with_tags,1,0,1,1,5,0,1931.68,0,1,0,none
CUST69802,ORD845208,electronics,2023-10-18,2023-10-23,5,14,1,2967.08,0,0,2,3,1.0,259,1,defective_product,0,damaged,1,0,1,1,0,1,2929.06,1,2,1,item_switching
CUST74282,ORD444511,accessories,2024-02-26,2024-03-14,17,7,0,1921.36,1,21,6,2,0.333,654,1,wrong_item_sent,1,lightly_used,1,0,1,1,3,0,1825.29,0,0,0,none
CUST97050,ORD495007,electronics,2024-03-18,2024-03-28,10,14,1,2002.48,0,0,24,0,0.0,1317,1,size_issue,1,new_with_tags,0,0,1,1,3,0,1902.36,0,0,0,none
CUST47880,ORD345076,clothing,2024-05-14,2024-05-18,4,7,1,1366.49,0,0,22,2,0.091,913,1,defective_product,1,new_with_tags,1,0,1,1,5,0,1298.17,0,0,0,none
CUST25974,ORD583814,footwear,2023-09-15,2023-09-23,8,14,1,1378.73,1,18,9,0,0.0,803,1,size_issue,1,new_without_tags,1,0,1,1,5,0,1309.79,0,0,0,none
CUST64823,ORD663886,footwear,2022-02-16,2022-02-19,3,14,1,3191.66,1,49,14,7,0.5,337,1,defective_product,0,new_without_tags,1,0,0,0,5,0,2981.82,0,0,1,item_switching
CUST81364,ORD919528,clothing,2022-04-24,2022-05-06,12,30,1,2210.36,0,0,23,2,0.087,1348,1,wrong_item_sent,1,new_with_tags,1,0,1,1,4,0,2099.84,0,0,0,none
CUST39170,ORD338158,electronics,2023-03-08,2023-03-25,17,30,1,1056.98,1,22,23,2,0.087,1513,2,defective_product,1,new_with_tags,1,0,1,1,5,0,1004.13,0,1,0,none
CUST68827,ORD545853,footwear,2022-04-07,2022-04-16,9,7,0,1157.17,1,14,5,3,0.6,470,2,size_issue,1,new_without_tags,1,0,1,1,5,0,1099.31,0,1,0,none
CUST64225,ORD543721,clothing,2023-07-17,2023-07-20,3,14,1,5830.42,1,45,14,6,0.429,257,1,wrong_item_sent,0,lightly_used,1,1,1,0,3,0,5309.14,0,0,1,refund_fishing
CUST20696,ORD319242,clothing,2023-01-01,2023-01-06,5,14,1,3227.53,1,18,3,2,0.667,1645,2,not_as_described,1,new_with_tags,1,0,1,1,4,0,3066.15,0,0,0,none
CUST10287,ORD423595,clothing,2022-12-27,2023-01-13,17,14,0,2115.54,0,0,1,2,1.0,699,1,changed_mind,1,new_without_tags,1,0,1,1,4,0,2009.76,0,0,0,none
CUST44619,ORD354276,electronics,2024-02-17,2024-02-26,9,14,1,1393.58,0,0,9,3,0.333,593,1,defective_product,1,new_with_tags,1,0,1,1,0,1,1323.9,0,1,0,none
CUST74122,ORD656464,clothing,2022-06-17,2022-06-26,9,30,1,1472.43,1,16,25,3,0.12,1231,1,wrong_item_sent,1,new_with_tags,1,0,1,1,6,0,1398.81,0,0,0,none
CUST96787,ORD194073,footwear,2023-08-10,2023-08-23,13,30,1,837.37,0,0,22,0,0.0,590,1,defective_product,1,new_with_tags,1,0,1,1,2,0,795.5,0,1,0,none
CUST64732,ORD500945,footwear,2022-08-02,2022-08-17,15,14,0,2992.09,0,0,2,1,0.5,376,1,defective_product,1,new_with_tags,1,0,1,1,2,0,2842.49,0,0,0,none
CUST91290,ORD156136,clothing,2022-12-07,2022-12-27,20,30,1,1188.74,0,0,8,3,0.375,1466,1,not_as_described,1,new_without_tags,1,0,1,1,1,1,1129.3,0,1,0,none
CUST82754,ORD578148,footwear,2024-03-23,2024-03-30,7,7,1,2119.36,0,0,1,0,0.0,1283,1,size_issue,1,lightly_used,1,0,1,1,5,0,2013.39,0,0,0,none
CUST63227,ORD497329,electronics,2023-04-28,2023-05-03,5,14,1,1565.97,1,23,26,1,0.038,1127,1,size_issue,1,damaged,1,0,1,1,2,0,1487.67,0,1,0,none
CUST52143,ORD695848,footwear,2022-10-21,2022-11-09,19,14,0,276.3,0,0,19,3,0.158,300,1,defective_product,1,lightly_used,1,0,1,1,2,0,262.48,0,1,0,none
CUST97835,ORD478251,footwear,2023-10-02,2023-10-20,18,30,1,200.0,1,14,25,0,0.0,1380,1,defective_product,1,new_with_tags,0,0,1,1,4,0,190.0,0,0,0,none
CUST65255,ORD238327,home_decor,2022-12-26,2022-12-29,3,14,1,3029.41,0,0,10,1,0.1,1742,1,defective_product,1,lightly_used,1,0,1,1,3,0,2877.94,0,0,0,none
CUST23133,ORD896241,clothing,2023-09-19,2023-10-09,20,14,0,1859.47,0,0,3,2,0.667,1151,1,size_issue,1,new_with_tags,1,0,1,0,0,1,1766.5,0,2,0,none
CUST73238,ORD438355,footwear,2023-09-10,2023-09-20,10,30,1,2310.98,1,12,11,2,0.182,1154,1,defective_product,1,new_with_tags,1,0,1,1,2,0,2195.43,0,2,0,none
CUST19296,ORD472200,accessories,2023-02-09,2023-02-17,8,14,1,1948.85,0,0,15,1,0.067,1610,1,size_issue,1,new_with_tags,1,0,1,1,4,0,1851.41,0,1,0,none
CUST51649,ORD691155,footwear,2022-07-04,2022-07-24,20,30,1,200.0,1,16,4,2,0.5,1244,1,size_issue,1,new_without_tags,1,0,1,1,6,0,190.0,0,0,0,none
CUST21164,ORD638277,clothing,2023-11-09,2023-11-15,6,14,1,412.08,1,16,23,3,0.13,1304,1,wrong_item_sent,1,lightly_used,1,0,1,0,2,0,391.48,0,0,0,none
CUST59992,ORD495896,home_decor,2022-09-07,2022-09-13,6,14,1,1635.81,1,21,13,0,0.0,1654,1,size_issue,1,lightly_used,1,0,1,1,1,1,1554.02,0,0,0,none
CUST82710,ORD821933,clothing,2022-11-24,2022-11-29,5,14,1,200.0,1,6,3,1,0.333,1566,2,size_issue,1,new_with_tags,1,0,1,1,1,1,190.0,0,0,0,none
CUST28378,ORD250882,home_decor,2022-07-26,2022-07-29,3,30,1,4612.72,1,23,3,8,1.0,318,1,wrong_item_sent,0,new_without_tags,1,1,1,1,4,0,4494.95,1,3,1,refund_fishing
CUST33053,ORD549737,accessories,2023-11-13,2023-11-21,8,14,1,2239.15,0,0,16,0,0.0,1422,2,not_as_described,1,new_with_tags,1,0,1,1,1,1,2127.19,0,0,0,none
CUST20744,ORD422328,electronics,2022-02-27,2022-03-03,4,14,1,1101.47,0,0,28,1,0.036,1030,1,size_issue,1,new_without_tags,1,0,1,1,3,0,1046.4,0,1,0,none
CUST23473,ORD961264,clothing,2022-08-10,2022-08-26,16,14,0,1056.83,0,0,17,1,0.059,691,1,wrong_item_sent,0,new_with_tags,1,0,1,1,4,0,1003.99,0,0,0,none
CUST80163,ORD837022,clothing,2022-06-27,2022-07-09,12,7,0,200.0,1,15,12,3,0.25,1317,1,wrong_item_sent,1,new_with_tags,1,0,1,1,5,0,190.0,0,0,0,none
CUST28434,ORD541550,electronics,2022-11-02,2022-11-13,11,7,0,901.26,0,0,8,1,0.125,305,1,wrong_item_sent,1,new_with_tags,1,0,1,0,6,0,856.2,0,0,0,none
CUST40928,ORD404928,clothing,2022-12-19,2022-12-28,9,14,1,2314.09,1,10,4,1,0.25,1330,1,defective_product,1,lightly_used,1,0,1,1,2,0,2198.39,0,1,0,none
CUST21395,ORD392047,clothing,2023-01-08,2023-01-18,10,30,1,1822.12,0,0,2,3,1.0,1208,1,wrong_item_sent,1,lightly_used,1,0,1,1,2,0,1731.01,0,0,0,none
CUST50723,ORD313660,accessories,2023-12-29,2024-01-15,17,14,0,1787.51,0,0,23,0,0.0,775,1,size_issue,1,new_with_tags,1,0,1,1,0,1,1698.13,0,0,0,none
CUST94578,ORD869077,clothing,2023-10-06,2023-10-11,5,14,1,2449.92,1,33,5,4,0.8,281,2,size_issue,1,lightly_used,1,0,1,0,0,1,2211.51,0,1,1,wardrobing
CUST43980,ORD630734,clothing,2024-04-06,2024-04-19,13,30,1,1303.78,0,0,6,0,0.0,1796,1,defective_product,1,new_without_tags,1,0,1,1,4,0,1238.59,0,0,0,none
CUST69866,ORD382486,clothing,2024-05-23,2024-06-04,12,30,1,345.85,1,8,10,3,0.3,741,1,defective_product,1,new_with_tags,1,0,1,1,1,1,328.56,0,0,0,none
CUST99733,ORD137728,electronics,2022-08-22,2022-09-05,14,14,1,2955.99,0,0,29,1,0.034,1547,2,wrong_item_sent,1,new_without_tags,1,0,1,1,0,1,2808.19,0,1,0,none
CUST62620,ORD111196,clothing,2022-01-01,2022-01-21,20,7,0,4627.21,1,23,16,6,0.375,50,1,not_as_described,0,new_without_tags,1,0,1,1,4,0,4509.43,1,0,1,item_switching
CUST42215,ORD299422,clothing,2022-01-21,2022-01-26,5,30,1,2206.47,1,6,25,3,0.12,842,1,defective_product,1,new_with_tags,1,0,1,1,2,0,2096.15,0,0,0,none
CUST99959,ORD618631,home_decor,2022-10-15,2022-10-21,6,30,1,782.7,0,0,20,0,0.0,405,1,size_issue,1,new_with_tags,1,0,1,1,4,0,743.56,0,1,0,none
CUST39064,ORD197738,clothing,2024-05-18,2024-06-07,20,30,1,984.67,1,13,8,0,0.0,714,1,wrong_item_sent,1,lightly_used,1,0,1,1,4,0,935.44,0,0,0,none
CUST11526,ORD322155,home_decor,2023-12-02,2023-12-09,7,14,1,1852.09,0,0,2,0,0.0,1446,1,size_issue,1,new_with_tags,1,0,1,1,5,0,1759.49,0,0,0,none
CUST24945,ORD147899,clothing,2022-01-31,2022-02-13,13,14,1,1903.69,0,0,18,0,0.0,1592,1,size_issue,0,lightly_used,1,0,1,1,6,0,1808.51,0,1,0,none
CUST31579,ORD906479,accessories,2022-01-26,2022-02-08,13,14,1,1839.21,0,0,29,0,0.0,1602,1,wrong_item_sent,1,new_without_tags,1,0,1,1,1,1,1747.25,0,0,0,none
CUST87539,ORD734787,clothing,2023-06-20,2023-06-28,8,30,1,1229.52,1,11,27,3,0.111,505,1,changed_mind,1,new_without_tags,1,0,1,1,2,0,1168.04,0,0,0,none
CUST87564,ORD201222,clothing,2023-01-29,2023-02-10,12,14,1,1481.94,0,0,22,1,0.045,1150,1,defective_product,1,lightly_used,1,0,1,1,4,0,1407.84,0,1,0,none
CUST76629,ORD851622,electronics,2024-02-05,2024-02-24,19,14,0,2203.42,1,8,8,0,0.0,1173,1,not_as_described,1,damaged,1,0,1,0,5,0,2093.25,0,0,0,none
CUST99764,ORD895807,electronics,2023-11-21,2023-12-06,15,14,0,566.65,1,18,28,2,0.071,532,1,wrong_item_sent,1,new_without_tags,1,0,1,1,2,0,538.32,0,0,0,none
CUST61815,ORD863534,home_decor,2022-03-06,2022-03-18,12,30,1,2798.43,0,0,12,2,0.167,595,1,not_as_described,1,new_with_tags,1,0,1,1,4,0,2658.51,0,1,0,none
CUST47298,ORD966621,accessories,2023-09-09,2023-09-23,14,30,1,3281.15,0,0,2,2,1.0,1559,1,size_issue,1,new_without_tags,1,0,1,1,5,0,3117.09,0,0,0,none
CUST60779,ORD750882,clothing,2023-09-20,2023-09-23,3,30,1,2596.67,1,5,29,0,0.0,918,1,wrong_item_sent,1,new_with_tags,1,0,1,1,5,0,2466.84,0,0,0,none
CUST25408,ORD503348,clothing,2023-08-31,2023-09-14,14,30,1,1360.79,1,21,18,1,0.056,1306,1,defective_product,1,new_with_tags,1,0,1,0,3,0,1292.75,0,0,0,none
CUST82684,ORD120742,electronics,2024-03-19,2024-03-30,11,30,1,2036.07,1,22,9,3,0.333,291,1,defective_product,1,new_with_tags,1,0,1,1,5,0,1934.27,0,2,0,none
CUST55193,ORD450964,accessories,2022-07-13,2022-07-28,15,14,0,2061.57,1,22,19,3,0.158,996,2,size_issue,0,new_with_tags,1,0,1,1,3,0,1958.49,0,0,0,none
CUST41275,ORD676850,clothing,2023-04-19,2023-04-23,4,14,1,2764.99,0,0,17,4,0.235,233,1,wrong_item_sent,0,new_without_tags,1,1,1,1,6,0,2687.3,0,2,1,refund_fishing
CUST18757,ORD200225,footwear,2022-04-14,2022-04-16,2,14,1,2700.51,1,44,6,4,0.667,54,3,size_issue,1,lightly_used,1,1,1,1,1,1,2488.21,0,1,1,wardrobing
CUST63591,ORD886155,clothing,2024-05-06,2024-05-09,3,14,1,1990.7,0,0,23,3,0.13,504,1,defective_product,1,new_with_tags,0,1,1,1,3,0,1891.16,0,1,0,none
CUST95302,ORD694495,footwear,2023-12-22,2023-12-28,6,14,1,2268.37,0,0,6,3,0.5,248,2,size_issue,0,lightly_used,0,0,1,1,1,1,2268.25,1,3,1,wardrobing
CUST42447,ORD730682,footwear,2022-03-01,2022-03-19,18,14,0,2655.73,1,5,9,1,0.111,1578,1,size_issue,1,new_without_tags,1,0,1,1,5,0,2522.94,0,1,0,none
CUST28004,ORD825657,electronics,2023-12-03,2023-12-07,4,14,1,1524.05,0,0,16,1,0.062,1100,1,defective_product,1,new_without_tags,1,0,1,1,3,0,1447.85,0,0,0,none
CUST26821,ORD576370,footwear,2022-01-09,2022-01-19,10,14,1,2243.21,0,0,4,2,0.5,420,1,changed_mind,1,new_without_tags,1,0,1,1,2,0,2131.05,0,1,0,none
CUST99707,ORD861566,electronics,2022-10-17,2022-10-20,3,30,1,1747.73,1,15,13,1,0.077,1719,1,size_issue,0,new_without_tags,1,0,1,1,3,0,1660.34,0,0,0,none
CUST71086,ORD810737,accessories,2023-10-13,2023-10-23,10,14,1,2376.35,1,18,7,2,0.286,1209,1,not_as_described,1,lightly_used,1,0,1,1,0,1,2257.53,0,0,0,none
CUST36623,ORD126101,footwear,2024-01-18,2024-02-07,20,7,0,686.36,1,5,14,1,0.071,1579,1,wrong_item_sent,1,new_with_tags,1,0,1,1,2,0,652.04,0,0,0,none
CUST68891,ORD980436,footwear,2023-09-08,2023-09-14,6,14,1,2037.31,0,0,29,2,0.069,538,1,size_issue,1,new_without_tags,1,0,1,1,3,0,1935.44,0,0,0,none
CUST86751,ORD668716,clothing,2023-12-17,2023-12-29,12,30,1,1168.03,0,0,1,3,1.0,769,2,defective_product,1,new_with_tags,1,0,1,1,4,0,1109.63,0,0,0,none
CUST52096,ORD732294,electronics,2022-07-21,2022-07-28,7,14,1,3120.77,0,0,15,0,0.0,787,1,not_as_described,1,new_without_tags,1,0,1,1,3,0,2964.73,0,0,0,none
CUST23453,ORD480320,clothing,2022-08-31,2022-09-20,20,7,0,2420.82,0,0,28,0,0.0,1450,1,changed_mind,1,lightly_used,1,0,1,1,1,1,2299.78,0,0,0,none
CUST95800,ORD746288,home_decor,2023-06-11,2023-06-20,9,14,1,464.68,0,0,9,2,0.222,648,2,wrong_item_sent,1,new_with_tags,1,0,1,1,1,1,441.45,0,1,0,none
CUST57223,ORD646196,clothing,2022-07-19,2022-08-07,19,30,1,1934.93,0,0,12,3,0.25,1651,2,size_issue,1,lightly_used,1,0,1,1,6,0,1838.18,0,0,0,none
CUST74213,ORD155595,electronics,2022-07-04,2022-07-17,13,14,1,2096.16,0,0,17,2,0.118,507,1,defective_product,1,new_without_tags,1,0,1,1,6,0,1991.35,0,0,0,none
CUST17086,ORD158589,clothing,2022-09-16,2022-09-30,14,14,1,2638.53,0,0,25,0,0.0,477,1,wrong_item_sent,1,new_with_tags,1,0,1,1,4,0,2506.6,0,0,0,none
CUST76918,ORD574779,clothing,2023-08-15,2023-08-21,6,30,1,2773.22,0,0,7,2,0.286,770,1,not_as_described,1,new_with_tags,1,0,1,1,0,1,2634.56,0,1,0,none
CUST42739,ORD824424,electronics,2023-05-03,2023-05-22,19,7,0,4542.35,1,32,5,8,1.0,248,2,changed_mind,1,new_without_tags,1,0,0,0,0,1,4459.05,0,1,1,price_abuse
CUST10324,ORD326183,electronics,2023-12-11,2023-12-22,11,14,1,671.55,0,0,16,0,0.0,1759,1,wrong_item_sent,1,new_without_tags,1,0,1,1,4,0,637.97,0,0,0,none
CUST64460,ORD400687,home_decor,2022-10-04,2022-10-22,18,30,1,574.06,0,0,19,2,0.105,1394,1,size_issue,1,damaged,1,0,1,1,5,0,545.36,0,0,0,none
CUST51180,ORD936274,accessories,2022-12-02,2022-12-07,5,14,1,977.9,0,0,21,1,0.048,940,1,wrong_item_sent,1,new_without_tags,1,0,1,1,2,0,929.0,0,0,0,none
CUST25644,ORD580995,footwear,2022-03-06,2022-03-19,13,14,1,2544.76,1,13,28,2,0.071,1260,1,wrong_item_sent,1,new_without_tags,1,0,1,1,5,0,2417.52,0,0,0,none
CUST97122,ORD407364,accessories,2024-04-16,2024-04-27,11,30,1,3038.31,0,0,23,0,0.0,1460,1,defective_product,1,new_with_tags,1,0,1,1,5,0,2886.39,0,0,0,none
CUST80827,ORD218167,clothing,2022-08-29,2022-09-05,7,14,1,1293.07,1,45,3,6,1.0,344,1,defective_product,1,lightly_used,1,0,1,1,1,1,1214.11,1,2,1,wardrobing
CUST42077,ORD849115,clothing,2022-10-10,2022-10-17,7,14,1,1587.63,1,5,24,2,0.083,493,2,defective_product,1,new_without_tags,1,0,1,1,0,1,1508.25,0,0,0,none
CUST29750,ORD402418,clothing,2024-04-29,2024-05-02,3,30,1,2495.17,0,0,3,2,0.667,922,1,size_issue,1,new_without_tags,1,0,1,1,3,0,2370.41,0,0,0,none
CUST78982,ORD906824,electronics,2023-09-19,2023-10-03,14,7,0,940.38,1,12,9,1,0.111,1703,1,not_as_described,1,new_without_tags,1,0,1,1,1,1,893.36,0,0,0,none
CUST51139,ORD821338,clothing,2023-04-20,2023-05-10,20,14,0,1770.13,1,11,26,0,0.0,257,1,wrong_item_sent,1,new_with_tags,1,0,1,1,2,0,1681.62,0,1,0,none
CUST22624,ORD500016,clothing,2023-07-15,2023-07-21,6,14,1,1583.42,1,6,19,3,0.158,1165,2,not_as_described,1,new_with_tags,1,0,1,1,4,0,1504.25,0,2,0,none
CUST70302,ORD326634,clothing,2023-08-17,2023-09-02,16,7,0,1488.3,0,0,26,1,0.038,1142,1,wrong_item_sent,1,new_with_tags,1,0,1,1,5,0,1413.88,0,0,0,none
CUST50378,ORD996086,electronics,2022-02-05,2022-02-14,9,7,0,1141.28,1,24,16,0,0.0,334,1,defective_product,1,new_without_tags,1,0,1,1,0,1,1084.22,0,2,0,none
CUST45561,ORD755853,clothing,2023-06-11,2023-06-17,6,14,1,2125.07,0,0,8,1,0.125,491,1,defective_product,1,new_with_tags,1,0,1,1,5,0,2018.82,0,1,0,none
CUST69598,ORD278117,electronics,2023-07-07,2023-07-17,10,30,1,1733.98,0,0,23,2,0.087,480,1,wrong_item_sent,1,new_with_tags,1,0,1,1,0,1,1647.28,0,0,0,none
CUST79534,ORD276394,accessories,2022-10-21,2022-10-24,3,14,1,1856.98,0,0,13,3,0.231,907,1,size_issue,1,lightly_used,1,0,1,1,0,1,1764.13,0,0,0,none
CUST87984,ORD181269,clothing,2023-11-23,2023-12-05,12,14,1,1896.94,1,24,25,2,0.08,458,1,wrong_item_sent,1,new_without_tags,1,0,1,1,1,1,1802.09,0,0,0,none
CUST36143,ORD760434,home_decor,2023-12-25,2023-12-30,5,30,1,2253.81,0,0,15,1,0.067,1784,1,size_issue,1,new_without_tags,1,0,1,1,5,0,2141.12,0,0,0,none
CUST14312,ORD629837,footwear,2024-03-22,2024-03-28,6,30,1,1185.89,1,11,20,2,0.1,331,1,defective_product,1,lightly_used,1,0,1,1,3,0,1126.6,0,2,0,none
CUST46651,ORD638406,accessories,2024-05-18,2024-05-21,3,30,1,2287.66,0,0,8,1,0.125,1008,1,wrong_item_sent,1,new_with_tags,0,0,1,1,1,1,2173.28,0,1,0,none
CUST87059,ORD816211,electronics,2022-10-10,2022-10-14,4,30,1,3141.12,1,41,5,5,1.0,81,1,defective_product,1,damaged,1,1,1,1,4,0,2970.31,0,1,1,refund_fishing
CUST67342,ORD289440,footwear,2022-04-15,2022-04-29,14,30,1,1659.46,0,0,3,2,0.667,430,1,size_issue,1,new_without_tags,1,0,1,1,4,0,1576.49,0,2,0,none
CUST99709,ORD496065,accessories,2022-10-08,2022-10-15,7,14,1,2002.76,0,0,25,0,0.0,1350,1,defective_product,1,new_with_tags,1,0,1,1,5,0,1902.62,0,1,0,none
CUST91300,ORD489642,clothing,2023-10-01,2023-10-10,9,30,1,1571.96,1,12,10,1,0.1,179,1,changed_mind,1,new_with_tags,1,0,1,0,1,1,1493.36,0,0,0,none
CUST42444,ORD880788,clothing,2023-05-15,2023-05-29,14,14,1,1518.52,1,24,20,0,0.0,906,1,not_as_described,1,new_without_tags,1,0,1,1,0,1,1442.59,0,1,0,none
