days_to_return_request,return_window_days,within_return_window,order_value_inr,discount_applied,discount_percent,customer_total_orders,customer_past_returns,customer_return_rate,customer_account_age_days,same_address_accounts,item_returned_matches_order,delivery_confirmed,claimed_non_delivery,return_pickup_attempted,return_pickup_successful,return_request_weekday,return_after_weekend,refund_amount_inr,previous_fraud_flag,support_contacts_pre_return,refund_ratio,high_value_high_returner,new_account_flag,multi_account_flag,false_non_delivery,pickup_failed_flag,discount_abuse_flag,weekend_return_flag,pre_return_support_flag,return_reason_enc,item_condition_enc,cat_accessories,cat_clothing,cat_electronics,cat_footwear,cat_home_decor
7,14,1,578.74,0,0,8,0,0.0,1243,1,1,1,0,1,1,2,0,549.8,0,1,0.95,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0
11,14,1,1843.83,0,0,6,2,0.333,1272,1,1,1,0,1,1,6,0,1751.64,0,0,0.95,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
13,7,0,1956.16,0,0,10,3,0.3,379,1,1,1,0,1,1,5,0,1858.35,0,0,0.95,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6,7,1,4854.73,0,0,6,8,1.0,341,1,1,0,0,0,0,1,1,4415.94,0,0,0.9096,1,0,0,0,0,0,1,0,4,2,0,1,0,0,0
17,30,1,1862.53,0,0,6,1,0.167,871,1,1,1,0,1,0,6,0,1769.4,0,0,0.95,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0
8,7,0,2989.84,0,0,25,3,0.12,493,1,1,1,0,1,1,6,0,2840.35,0,0,0.95,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0
6,7,1,1617.84,1,10,25,0,0.0,238,1,1,1,0,1,1,6,0,1536.95,0,0,0.95,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0
3,7,1,3516.09,0,0,21,3,0.143,1208,1,1,1,0,1,1,1,1,3340.29,0,1,0.95,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0
6,14,1,2058.23,1,23,29,1,0.034,1715,1,1,1,0,1,1,2,0,1955.32,0,0,0.95,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
9,14,1,200.0,1,14,25,3,0.12,1651,1,1,1,0,1,1,5,0,190.0,0,0,0.95,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
12,7,0,1611.17,1,6,9,1,0.111,1376,1,1,1,0,1,1,4,0,1530.61,0,0,0.95,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8,14,1,2136.22,0,0,22,3,0.136,799,1,1,1,0,1,1,5,0,2029.41,0,0,0.95,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0
20,30,1,3864.45,1,27,2,4,1.0,38,1,0,1,0,1,0,1,1,3549.21,0,2,0.9184,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0
4,14,1,200.0,0,0,13,3,0.231,350,1,1,1,0,1,1,6,0,190.0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,14,0,2241.84,0,0,15,2,0.133,493,2,1,1,0,1,1,0,1,2129.75,0,0,0.95,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0
8,7,0,2677.58,0,0,27,3,0.111,1328,1,0,1,0,1,1,1,1,2543.7,0,1,0.95,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0
10,30,1,1712.7,1,20,9,0,0.0,1743,1,1,1,0,1,1,1,1,1627.06,0,0,0.95,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4,14,1,1718.39,0,0,21,0,0.0,1708,1,1,1,0,1,1,2,0,1632.47,0,0,0.95,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
28,7,0,3483.36,1,26,9,9,1.0,324,3,0,1,0,0,0,1,1,3217.7,1,0,0.9237,1,0,1,0,0,0,1,0,3,2,0,0,1,0,0
4,14,1,1772.43,0,0,6,2,0.333,1099,1,1,1,0,1,1,3,0,1683.81,0,0,0.95,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
5,14,1,2961.42,1,13,11,0,0.0,583,1,1,1,0,1,1,3,0,2813.35,0,0,0.95,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0
5,14,1,245.91,0,0,9,2,0.222,598,1,1,1,0,1,1,1,1,233.61,0,0,0.95,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0
10,14,1,2626.56,1,5,22,0,0.0,603,1,1,1,0,1,1,2,0,2495.23,0,2,0.95,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0
14,30,1,1387.45,1,20,10,3,0.3,1581,1,1,1,0,1,1,4,0,1318.08,0,0,0.95,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4,30,1,3962.55,1,42,18,8,0.444,143,1,1,1,1,1,1,2,0,3651.12,0,1,0.9214,1,0,0,1,0,1,0,0,1,2,0,0,0,0,1
11,14,1,797.67,1,17,16,0,0.0,259,2,1,1,0,1,1,1,1,757.79,0,0,0.95,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0
9,14,1,2048.53,1,10,7,1,0.143,271,1,1,1,0,1,1,1,1,1946.1,0,0,0.95,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
17,30,1,2741.13,0,0,11,2,0.182,725,1,1,1,0,1,1,5,0,2604.07,0,1,0.95,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7,14,1,200.0,1,6,27,1,0.037,1231,1,1,1,0,1,1,5,0,190.0,0,0,0.95,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0
16,14,0,1229.74,0,0,5,3,0.6,1116,1,1,1,0,1,0,0,1,1168.25,0,0,0.95,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0
20,14,0,3569.62,0,0,5,5,1.0,59,4,1,1,0,1,1,5,0,3496.94,0,0,0.9796,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19,30,1,1247.25,0,0,10,0,0.0,389,1,1,1,0,1,1,1,1,1184.89,0,1,0.95,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1
3,7,1,3514.01,0,0,1,2,1.0,606,2,1,1,0,1,1,5,0,3338.31,0,1,0.95,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0
13,14,1,1085.78,1,22,6,2,0.333,685,1,1,1,0,1,1,2,0,1031.49,0,1,0.95,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6,14,1,1394.74,1,6,27,0,0.0,801,1,1,1,0,1,1,1,1,1325.0,0,1,0.95,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
11,14,1,1474.79,1,5,17,2,0.118,1006,2,1,1,0,1,0,2,0,1401.05,0,1,0.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10,14,1,1250.2,0,0,6,0,0.0,437,1,1,1,0,1,1,5,0,1187.69,0,0,0.95,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
18,30,1,2851.57,1,11,16,0,0.0,1220,1,1,1,0,1,1,0,1,2708.99,0,0,0.95,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0
5,14,1,1551.66,1,22,26,0,0.0,727,1,1,1,0,1,1,1,1,1474.08,0,0,0.95,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
6,14,1,1712.6,1,21,25,2,0.08,282,1,1,1,0,1,1,0,1,1626.97,0,1,0.95,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0
6,14,1,2233.45,0,0,18,3,0.167,1218,2,1,1,0,1,1,5,0,2121.78,0,1,0.95,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0
4,30,1,1958.48,1,11,2,2,1.0,703,1,1,1,0,1,1,2,0,1860.56,0,0,0.95,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0
6,30,1,1134.86,1,7,13,2,0.154,988,1,1,1,0,1,1,5,0,1078.12,0,1,0.95,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0
19,14,0,2620.7,0,0,18,3,0.167,1370,1,1,1,0,1,1,3,0,2489.66,0,0,0.95,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
14,14,1,1325.14,0,0,28,1,0.036,781,1,1,1,0,1,1,5,0,1258.88,0,0,0.95,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9,14,1,1657.93,0,0,5,2,0.4,917,1,1,1,0,1,0,2,0,1575.03,0,1,0.95,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
15,30,1,2009.1,1,16,27,0,0.0,593,1,1,1,0,1,1,5,0,1908.64,0,0,0.95,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0
9,7,0,1223.42,0,0,18,2,0.111,427,1,1,1,0,1,1,6,0,1162.25,0,1,0.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,7,1,4056.15,1,32,6,5,0.833,135,2,1,1,0,1,1,1,1,3738.81,1,0,0.9218,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0
17,7,0,2625.65,1,24,28,3,0.107,728,1,1,1,0,1,1,6,0,2494.37,0,1,0.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10,14,1,200.0,0,0,14,1,0.071,223,2,1,0,1,1,1,5,0,190.0,0,0,0.95,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
16,14,0,1071.57,1,16,9,2,0.222,928,1,1,1,0,1,1,2,0,1017.99,0,0,0.95,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
20,14,0,1108.15,0,0,3,1,0.333,1041,1,1,1,0,1,1,6,0,1052.74,0,1,0.95,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17,30,1,2061.01,0,0,29,1,0.034,731,1,1,1,0,1,1,4,0,1957.96,0,1,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,30,1,1443.81,0,0,15,1,0.067,1614,2,1,1,0,1,0,5,0,1371.62,0,0,0.95,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0
8,7,0,4283.12,1,44,13,5,0.385,380,1,1,1,0,1,1,4,0,4259.45,0,3,0.9945,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
20,30,1,1640.08,0,0,4,2,0.5,408,1,1,1,0,1,1,0,1,1558.08,0,1,0.95,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0
16,30,1,1765.94,1,5,26,1,0.038,912,1,1,1,0,1,1,6,0,1677.64,0,0,0.95,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
15,7,0,1110.52,0,0,6,3,0.5,573,2,1,1,0,1,1,4,0,1054.99,0,0,0.95,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11,30,1,1667.55,0,0,27,3,0.111,762,1,1,1,0,1,1,3,0,1584.17,0,1,0.95,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
19,7,0,660.0,0,0,20,2,0.1,1741,1,1,1,0,1,1,2,0,627.0,0,0,0.95,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0
6,14,1,3071.31,1,8,14,1,0.071,997,1,1,1,0,1,1,4,0,2917.74,0,0,0.95,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
7,7,1,2659.08,1,8,15,3,0.2,835,1,1,1,0,1,1,6,0,2526.13,0,0,0.95,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0
9,14,1,4390.36,1,12,2,6,1.0,26,5,1,1,0,1,1,4,0,4194.9,0,0,0.9555,1,1,1,0,0,0,0,0,2,0,0,1,0,0,0
18,7,0,1908.76,1,20,19,1,0.053,1755,1,1,1,0,1,1,3,0,1813.32,0,1,0.95,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3,7,1,1423.32,0,0,1,2,1.0,952,1,1,1,0,1,1,1,1,1352.15,0,0,0.95,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0
18,30,1,3601.05,0,0,18,0,0.0,233,1,1,1,0,1,1,6,0,3421.0,0,0,0.95,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11,7,0,1078.41,0,0,22,2,0.091,760,1,1,1,0,1,1,6,0,1024.49,0,1,0.95,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0
20,14,0,759.82,0,0,6,2,0.333,1623,1,1,1,0,1,1,1,1,721.83,0,0,0.95,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
14,14,1,1445.07,0,0,13,0,0.0,466,2,1,1,0,1,1,2,0,1372.82,0,2,0.95,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0
9,14,1,2160.85,1,13,15,2,0.133,681,1,1,1,0,1,1,4,0,2052.81,0,2,0.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13,7,0,1431.2,0,0,8,0,0.0,195,1,1,1,0,1,0,3,0,1359.64,0,0,0.95,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20,30,1,352.71,0,0,25,1,0.04,1652,1,1,1,0,1,1,3,0,335.07,0,0,0.95,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0
15,14,0,200.0,0,0,19,2,0.105,504,2,1,1,0,1,1,6,0,190.0,0,0,0.95,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14,14,1,847.08,1,24,7,1,0.143,873,1,1,0,1,1,1,2,0,804.73,0,1,0.95,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0
12,14,1,1078.61,1,5,11,1,0.091,688,1,1,1,0,1,0,6,0,1024.68,0,1,0.95,0,0,0,0,1,0,0,0,2,2,0,0,0,1,0
5,30,1,2739.38,0,0,15,3,0.2,663,1,1,1,0,1,1,1,1,2602.41,0,1,0.95,0,0,0,0,0,0,1,0,2,2,0,1,0,0,0
3,14,1,2333.8,1,9,5,2,0.4,674,1,1,1,0,1,1,4,0,2217.11,0,0,0.95,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0
20,14,0,1395.68,1,23,10,1,0.1,1071,1,1,1,0,1,1,2,0,1325.9,0,0,0.95,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0
20,14,0,2265.53,1,21,2,0,0.0,1598,1,1,1,0,1,1,4,0,2152.25,0,0,0.95,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0
10,14,1,2763.44,1,13,16,1,0.062,464,1,1,1,0,1,1,0,1,2625.27,0,1,0.95,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0
8,7,0,1941.91,0,0,13,1,0.077,1360,1,1,1,0,1,1,6,0,1844.81,0,0,0.95,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3,7,1,4146.69,1,36,6,8,1.0,5,7,0,0,0,1,1,3,0,4116.0,0,3,0.9926,1,1,1,0,0,1,0,1,3,1,0,0,0,0,1
2,14,1,3483.72,0,0,11,6,0.545,298,2,0,1,0,1,1,0,1,3228.88,0,3,0.9268,1,0,0,0,0,0,1,1,4,1,0,0,0,1,0
5,7,1,3001.6,1,16,28,3,0.107,1181,1,1,1,0,1,1,3,0,2851.52,0,0,0.95,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,7,0,2399.09,1,20,19,3,0.158,1443,1,1,1,0,1,1,3,0,2279.14,0,2,0.95,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
15,7,0,2879.44,1,5,17,0,0.0,1438,1,1,1,0,1,1,3,0,2735.47,0,0,0.95,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
19,30,1,2077.84,0,0,10,2,0.2,867,1,1,1,0,1,1,1,1,1973.95,0,0,0.95,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0
18,14,0,1578.49,0,0,7,3,0.429,1620,1,1,1,0,1,1,1,1,1499.57,0,0,0.95,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17,30,1,1652.16,0,0,2,1,0.5,100,1,1,1,0,1,1,2,0,1569.55,0,0,0.95,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
24,7,0,2909.16,1,11,14,4,0.286,154,1,0,1,0,1,1,2,0,2679.26,1,3,0.921,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0
4,7,1,4270.16,1,39,3,4,1.0,319,2,1,1,0,1,1,1,1,4150.81,1,3,0.9721,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0
11,7,0,300.75,0,0,19,0,0.0,1037,1,1,1,0,1,1,2,0,285.71,0,0,0.95,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
11,30,1,1928.98,0,0,21,2,0.095,772,1,1,1,0,1,1,2,0,1832.53,0,0,0.95,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0
11,14,1,1341.99,0,0,23,3,0.13,521,1,1,1,0,1,1,4,0,1274.89,0,2,0.95,0,0,0,0,0,0,0,1,3,2,0,0,1,0,0
20,30,1,2791.44,0,0,21,1,0.048,1700,1,1,1,0,1,1,6,0,2651.87,0,1,0.95,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
3,30,1,1669.83,0,0,21,3,0.143,1732,1,1,1,0,1,1,5,0,1586.34,0,0,0.95,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3,30,1,3792.12,1,31,7,5,0.714,51,1,0,1,1,1,0,5,0,3602.64,1,3,0.95,1,0,0,1,1,1,0,1,2,0,1,0,0,0,0
5,30,1,536.91,1,10,5,0,0.0,1411,1,1,1,0,1,1,4,0,510.06,0,1,0.95,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0
3,7,1,1960.16,0,0,18,1,0.056,634,1,1,1,0,1,1,5,0,1862.15,0,0,0.95,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0
11,7,0,2097.23,0,0,4,3,0.75,580,1,1,1,0,1,1,5,0,1992.37,0,0,0.95,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
10,30,1,200.0,1,24,21,0,0.0,1151,1,0,1,0,1,1,3,0,190.0,0,0,0.95,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
15,14,0,1888.76,0,0,29,2,0.069,887,1,1,1,0,1,1,0,1,1794.32,0,0,0.95,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0
9,7,0,200.0,0,0,27,1,0.037,1368,1,1,1,0,1,1,3,0,190.0,0,0,0.95,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
4,14,1,2296.93,1,6,2,0,0.0,831,1,1,1,0,1,1,3,0,2182.08,0,1,0.95,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
19,30,1,1963.93,0,0,15,1,0.067,324,1,1,1,0,1,1,3,0,1865.73,0,1,0.95,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
10,7,0,2014.76,0,0,5,3,0.6,1172,1,1,1,0,1,0,6,0,1914.02,0,0,0.95,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1
8,30,1,4331.68,0,0,10,9,0.9,251,3,0,1,0,1,1,1,1,4260.97,0,2,0.9837,1,0,1,0,0,0,1,1,1,3,1,0,0,0,0
3,7,1,1895.42,1,16,22,1,0.045,1236,1,1,1,0,1,1,5,0,1800.65,0,2,0.95,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
19,14,0,1820.84,1,49,12,5,0.417,359,3,0,1,0,1,1,0,1,1731.47,0,2,0.9509,0,0,1,0,0,1,1,1,0,2,0,1,0,0,0
3,7,1,1290.43,1,7,18,1,0.056,1749,1,1,0,1,1,1,1,1,1225.91,0,0,0.95,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
11,14,1,3609.56,0,0,15,0,0.0,899,1,1,1,0,1,1,1,1,3429.08,0,0,0.95,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
15,14,0,200.0,1,6,4,2,0.5,648,1,1,1,0,1,1,4,0,190.0,0,0,0.95,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
14,14,1,5110.96,1,20,10,9,0.9,21,6,1,1,0,1,1,5,0,4671.27,1,1,0.914,1,1,1,0,0,0,0,0,3,2,0,1,0,0,0
11,30,1,433.08,0,0,11,0,0.0,815,1,1,1,0,1,1,0,1,411.43,0,0,0.95,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
9,14,1,2314.45,1,14,4,3,0.75,824,1,1,1,0,1,1,4,0,2198.73,0,0,0.95,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
14,7,0,1192.51,0,0,11,0,0.0,870,1,1,1,0,1,1,3,0,1132.88,0,1,0.95,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
6,14,1,2125.07,0,0,8,1,0.125,491,1,1,1,0,1,1,5,0,2018.82,0,1,0.95,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3,7,1,1896.36,1,21,4,7,1.0,188,1,0,1,0,1,1,0,1,1778.67,1,2,0.9379,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0
16,14,0,2225.91,0,0,4,3,0.75,1143,1,1,1,0,1,1,6,0,2114.61,0,0,0.95,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
18,30,1,1906.77,0,0,15,1,0.067,1744,1,1,1,0,1,1,4,0,1811.43,0,0,0.95,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0
7,14,1,3676.81,1,11,11,9,0.818,185,1,1,1,1,1,1,0,1,3661.38,1,0,0.9958,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0
16,14,0,448.74,0,0,20,0,0.0,1407,1,1,1,0,1,1,2,0,426.3,0,1,0.95,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0
9,14,1,1947.8,0,0,22,0,0.0,1641,1,1,1,0,1,1,3,0,1850.41,0,0,0.95,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0
8,14,1,2514.23,0,0,5,2,0.4,1613,1,1,1,0,1,1,2,0,2388.52,0,0,0.95,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0
10,30,1,1191.51,0,0,18,3,0.167,1751,1,1,1,0,1,1,1,1,1131.93,0,0,0.95,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5,14,1,861.91,0,0,15,1,0.067,1513,1,1,1,0,1,1,0,1,818.81,0,0,0.95,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0
13,30,1,1409.66,0,0,13,3,0.231,926,1,1,1,0,1,1,2,0,1339.18,0,1,0.95,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0
8,14,1,1169.4,1,5,27,1,0.037,1722,1,1,1,0,1,1,6,0,1110.93,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,7,0,200.0,0,0,10,3,0.3,558,2,1,1,0,1,1,2,0,190.0,0,0,0.95,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
5,7,1,2352.45,0,0,27,3,0.111,1752,1,1,1,0,1,1,3,0,2234.83,0,0,0.95,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0
7,14,1,1433.86,0,0,24,1,0.042,305,1,1,1,0,1,1,2,0,1362.17,0,1,0.95,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0
16,30,1,200.0,0,0,26,0,0.0,1691,1,1,1,0,1,1,4,0,190.0,0,0,0.95,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0
15,14,0,2657.13,0,0,28,3,0.107,488,1,1,1,0,1,1,2,0,2524.27,0,1,0.95,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
12,14,1,739.93,1,13,9,0,0.0,1197,1,1,1,0,1,1,4,0,702.93,0,0,0.95,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0
7,7,1,2061.93,0,0,3,3,1.0,1201,1,1,1,0,1,1,2,0,1958.83,0,0,0.95,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0
10,14,1,1667.05,0,0,6,3,0.5,192,1,1,1,0,1,1,3,0,1583.7,0,0,0.95,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
7,30,1,1890.9,1,38,13,5,0.385,246,1,0,1,0,1,0,0,1,1806.95,0,2,0.9556,0,0,0,0,1,1,1,1,3,1,0,1,0,0,0
16,30,1,1326.05,1,20,22,3,0.136,389,1,1,1,0,1,1,6,0,1259.75,0,1,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,30,1,1733.63,0,0,24,3,0.125,1452,1,1,1,0,1,1,3,0,1646.95,0,1,0.95,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0
9,14,1,1353.55,0,0,24,0,0.0,926,1,1,1,0,1,0,2,0,1285.87,0,0,0.95,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
14,14,1,4431.24,1,41,9,8,0.889,40,2,0,1,0,1,0,1,1,4214.0,0,3,0.951,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0
5,30,1,3248.42,1,13,2,4,1.0,48,2,0,1,0,1,0,0,1,3029.04,0,2,0.9325,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0
15,14,0,780.75,1,34,7,8,1.0,140,1,1,1,0,1,0,2,0,742.1,0,2,0.9505,0,0,0,0,1,1,0,1,1,2,0,0,0,1,0
12,30,1,2312.4,0,0,13,2,0.154,1092,1,1,1,0,1,1,4,0,2196.78,0,2,0.95,0,0,0,0,0,0,0,1,4,2,0,0,0,1,0
4,7,1,200.0,0,0,15,3,0.2,1370,2,0,1,0,1,1,3,0,190.0,0,0,0.95,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10,7,0,1165.52,0,0,15,3,0.2,506,1,1,1,0,1,1,4,0,1107.24,0,0,0.95,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
5,14,1,1425.15,1,7,18,0,0.0,483,1,1,1,0,1,1,6,0,1353.89,0,0,0.95,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
19,7,0,1565.19,0,0,5,2,0.4,1736,1,1,1,0,1,1,4,0,1486.93,0,0,0.95,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
13,14,1,2181.28,1,17,9,2,0.222,244,1,1,1,0,1,1,3,0,2072.22,0,0,0.95,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0
18,14,0,2011.84,0,0,19,1,0.053,961,2,1,1,0,1,1,2,0,1911.25,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,7,0,5072.86,0,0,4,4,1.0,281,1,0,1,0,1,1,6,0,4975.2,0,0,0.9807,1,0,0,0,0,0,0,0,3,2,0,0,1,0,0
3,30,1,3397.27,0,0,14,8,0.571,244,1,0,1,0,0,0,0,1,3292.18,1,1,0.9691,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
6,14,1,1879.55,1,8,9,2,0.222,783,1,1,1,0,1,1,3,0,1785.57,0,0,0.95,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0
7,14,1,1743.77,0,0,1,1,1.0,1043,2,1,1,0,1,1,5,0,1656.58,0,0,0.95,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0
6,14,1,4281.93,1,46,18,9,0.5,157,2,0,1,0,1,1,1,1,4203.71,1,2,0.9817,1,0,0,0,0,1,1,1,4,2,0,1,0,0,0
6,14,1,1537.85,0,0,24,3,0.125,1006,1,1,1,0,1,1,6,0,1460.96,0,1,0.95,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10,30,1,2563.46,0,0,9,12,1.0,55,6,1,1,1,1,0,3,0,2521.03,1,2,0.9834,0,0,1,1,1,0,0,1,4,2,0,1,0,0,0
8,14,1,4529.78,0,0,6,5,0.833,16,1,0,1,1,1,0,4,0,4356.66,1,2,0.9618,1,1,0,1,1,0,0,1,3,2,1,0,0,0,0
16,30,1,1776.36,0,0,21,0,0.0,594,1,0,1,0,1,1,3,0,1687.54,0,1,0.95,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0
8,14,1,200.0,0,0,21,1,0.048,1734,1,1,1,0,1,1,1,1,190.0,0,1,0.95,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0
4,14,1,4612.62,1,39,12,6,0.5,374,2,1,1,0,0,0,1,1,4384.45,0,1,0.9505,1,0,0,0,0,1,1,0,4,2,0,0,0,1,0
